0.000000 -64.600000 -64.500000
0.005000 -64.600275 -64.499896
0.010000 -64.600547 -64.499795
0.015000 -64.600816 -64.499697
0.020000 -64.601082 -64.499600
0.025000 -64.601345 -64.499507
0.030000 -64.601605 -64.499415
0.035000 -64.601863 -64.499326
0.040000 -64.602118 -64.499239
0.045000 -64.602370 -64.499155
0.050000 -64.602619 -64.499072
0.055000 -64.602866 -64.498992
0.060000 -64.603110 -64.498914
0.065000 -64.603351 -64.498838
0.070000 -64.603590 -64.498764
0.075000 -64.603827 -64.498692
0.080000 -64.604061 -64.498622
0.085000 -64.604292 -64.498555
0.090000 -64.604521 -64.498489
0.095000 -64.604748 -64.498425
0.100000 -64.604972 -64.498363
0.105000 -64.605194 -64.498303
0.110000 -64.605414 -64.498244
0.115000 -64.605632 -64.498188
0.120000 -64.605847 -64.498133
0.125000 -64.606060 -64.498080
0.130000 -64.606271 -64.498029
0.135000 -64.606480 -64.497980
0.140000 -64.606686 -64.497932
0.145000 -64.606891 -64.497886
0.150000 -64.607093 -64.497841
0.155000 -64.607293 -64.497798
0.160000 -64.607492 -64.497757
0.165000 -64.607688 -64.497717
0.170000 -64.607883 -64.497679
0.175000 -64.608075 -64.497642
0.180000 -64.608266 -64.497607
0.185000 -64.608455 -64.497573
0.190000 -64.608641 -64.497541
0.195000 -64.608826 -64.497510
0.200000 -64.609010 -64.497480
0.205000 -64.609191 -64.497452
0.210000 -64.609371 -64.497425
0.215000 -64.609549 -64.497399
0.220000 -64.609725 -64.497375
0.225000 -64.609899 -64.497352
0.230000 -64.610072 -64.497331
0.235000 -64.610243 -64.497310
0.240000 -64.610413 -64.497291
0.245000 -64.610580 -64.497273
0.250000 -64.610747 -64.497256
0.255000 -64.610911 -64.497241
0.260000 -64.611075 -64.497226
0.265000 -64.611236 -64.497213
0.270000 -64.611396 -64.497201
0.275000 -64.611555 -64.497189
0.280000 -64.611712 -64.497179
0.285000 -64.611868 -64.497170
0.290000 -64.612022 -64.497162
0.295000 -64.612175 -64.497156
0.300000 -64.612326 -64.497150
0.305000 -64.612476 -64.497145
0.310000 -64.612625 -64.497141
0.315000 -64.612772 -64.497138
0.320000 -64.612918 -64.497136
0.325000 -64.613063 -64.497135
0.330000 -64.613206 -64.497134
0.335000 -64.613348 -64.497135
0.340000 -64.613489 -64.497137
0.345000 -64.613629 -64.497139
0.350000 -64.613767 -64.497143
0.355000 -64.613904 -64.497147
0.360000 -64.614040 -64.497152
0.365000 -64.614175 -64.497158
0.370000 -64.614308 -64.497164
0.375000 -64.614440 -64.497172
0.380000 -64.614572 -64.497180
0.385000 -64.614702 -64.497189
0.390000 -64.614831 -64.497198
0.395000 -64.614958 -64.497209
0.400000 -64.615085 -64.497220
0.405000 -64.615211 -64.497232
0.410000 -64.615335 -64.497245
0.415000 -64.615459 -64.497258
0.420000 -64.615581 -64.497272
0.425000 -64.615703 -64.497286
0.430000 -64.615823 -64.497302
0.435000 -64.615943 -64.497318
0.440000 -64.616061 -64.497334
0.445000 -64.616179 -64.497351
0.450000 -64.616295 -64.497369
0.455000 -64.616411 -64.497387
0.460000 -64.616525 -64.497406
0.465000 -64.616639 -64.497426
0.470000 -64.616752 -64.497446
0.475000 -64.616864 -64.497467
0.480000 -64.616975 -64.497488
0.485000 -64.617085 -64.497510
0.490000 -64.617194 -64.497532
0.495000 -64.617302 -64.497555
0.500000 -64.617410 -64.497578
0.505000 -64.617516 -64.497602
0.510000 -64.617622 -64.497626
0.515000 -64.617727 -64.497651
0.520000 -64.617831 -64.497676
0.525000 -64.617935 -64.497702
0.530000 -64.618037 -64.497728
0.535000 -64.618139 -64.497755
0.540000 -64.618240 -64.497782
0.545000 -64.618340 -64.497810
0.550000 -64.618440 -64.497838
0.555000 -64.618538 -64.497866
0.560000 -64.618636 -64.497895
0.565000 -64.618734 -64.497924
0.570000 -64.618830 -64.497954
0.575000 -64.618926 -64.497984
0.580000 -64.619021 -64.498014
0.585000 -64.619115 -64.498045
0.590000 -64.619209 -64.498076
0.595000 -64.619302 -64.498107
0.600000 -64.619394 -64.498139
0.605000 -64.619486 -64.498171
0.610000 -64.619577 -64.498204
0.615000 -64.619668 -64.498237
0.620000 -64.619757 -64.498270
0.625000 -64.619846 -64.498303
0.630000 -64.619935 -64.498337
0.635000 -64.620023 -64.498371
0.640000 -64.620110 -64.498406
0.645000 -64.620196 -64.498440
0.650000 -64.620282 -64.498475
0.655000 -64.620368 -64.498511
0.660000 -64.620453 -64.498546
0.665000 -64.620537 -64.498582
0.670000 -64.620620 -64.498618
0.675000 -64.620704 -64.498654
0.680000 -64.620786 -64.498691
0.685000 -64.620868 -64.498728
0.690000 -64.620949 -64.498765
0.695000 -64.621030 -64.498802
0.700000 -64.621111 -64.498840
0.705000 -64.621190 -64.498878
0.710000 -64.621270 -64.498916
0.715000 -64.621349 -64.498954
0.720000 -64.621427 -64.498992
0.725000 -64.621505 -64.499031
0.730000 -64.621582 -64.499070
0.735000 -64.621659 -64.499109
0.740000 -64.621735 -64.499148
0.745000 -64.621811 -64.499188
0.750000 -64.621886 -64.499227
0.755000 -64.621961 -64.499267
0.760000 -64.622035 -64.499307
0.765000 -64.622109 -64.499347
0.770000 -64.622182 -64.499388
0.775000 -64.622255 -64.499428
0.780000 -64.622328 -64.499469
0.785000 -64.622400 -64.499510
0.790000 -64.622471 -64.499551
0.795000 -64.622543 -64.499592
0.800000 -64.622613 -64.499633
0.805000 -64.622684 -64.499675
0.810000 -64.622754 -64.499716
0.815000 -64.622823 -64.499758
0.820000 -64.622892 -64.499800
0.825000 -64.622961 -64.499842
0.830000 -64.623029 -64.499884
0.835000 -64.623097 -64.499926
0.840000 -64.623164 -64.499969
0.845000 -64.623231 -64.500011
0.850000 -64.623298 -64.500054
0.855000 -64.623364 -64.500096
0.860000 -64.623430 -64.500139
0.865000 -64.623496 -64.500182
0.870000 -64.623561 -64.500225
0.875000 -64.623626 -64.500268
0.880000 -64.623690 -64.500311
0.885000 -64.623754 -64.500354
0.890000 -64.623818 -64.500398
0.895000 -64.623881 -64.500441
0.900000 -64.623944 -64.500485
0.905000 -64.624007 -64.500528
0.910000 -64.624069 -64.500572
0.915000 -64.624131 -64.500616
0.920000 -64.624193 -64.500660
0.925000 -64.624254 -64.500703
0.930000 -64.624315 -64.500747
0.935000 -64.624376 -64.500791
0.940000 -64.624436 -64.500835
0.945000 -64.624496 -64.500880
0.950000 -64.624556 -64.500924
0.955000 -64.624615 -64.500968
0.960000 -64.624674 -64.501012
0.965000 -64.624733 -64.501057
0.970000 -64.624791 -64.501101
0.975000 -64.624850 -64.501146
0.980000 -64.624907 -64.501190
0.985000 -64.624965 -64.501235
0.990000 -64.625022 -64.501279
0.995000 -64.625079 -64.501324
1.000000 -64.625136 -64.501368
